"","#0F4A9C","#1AA2EB","#1a3f52","#354E23","#408DA1","#45d1c5","#532C8A","#53f1fc","#635547","#647A4F","#649146","#703C37","#824A09","#879E86","#8870ad","#8DB5CE","#8e7e59","#90BF75","#9e6762","#A8DBF7","#B51D8D","#C3C388","#C594BF","#C72228","#C9A997","#CDE088","#D96B2B","#DABE99","#DFCDE4","#EF5A9D","#F25CD4","#F397C0","#FACB12","#FBBE92","#FF5608","#c19f70","#cc7818","#f7f79e","#ff891c"
"7.84928948947402",0.0227851133496016,0.00724758159107122,0.0973535919150147,0.0425104056290921,0.0856487619960482,0.0171628604961879,0.0247195943950402,0.0608742927050511,0.00664448737062015,0.00550305814503723,0.0933808837079327,0.0378132484699059,0.0151134677977046,0.00772331740416041,0.0411573653303852,0.0134495545708396,0.021901603982436,0.0279869446887827,0.0560742312442377,0.0128468997532881,0.000342172524179393,4.93106231476836e-05,0.000169585343162501,0.0425063237795994,0.0164924446254628,0.000924894488388421,0.0367884515177447,0.000897237338960187,0.0504215206093805,0.037273192844397,0.00673346249461364,0,0.00485301453055417,0.023033387085717,0.00548804895576528,0,0.062641750842282,0.0118786983174608,0.00160923953674721
"7.85198565405948",0.0225418621880229,0.007766043687856,0.0977499799343866,0.0427305339433976,0.0849758680939238,0.0177951417787954,0.0254205919574737,0.0608261732203411,0.00651214202889696,0.00572333649024177,0.094627955436855,0.0371707384849452,0.0152509003573567,0.00774243517126531,0.0411224368602463,0.013047628176793,0.0225857065759771,0.0274660108063362,0.0557881478570765,0.01321844329422,0.000374431295555768,6.01788189071022e-05,0.000163805429380911,0.0416034708151157,0.0162001386801656,0.000956115812059153,0.0367832132048679,0.000879205965811655,0.0491485063035235,0.036900065998659,0.00683651244122735,0,0.0048005505340676,0.0235785248891484,0.00548923430627203,0,0.0621632012208189,0.0122957895368416,0.00170497840317069
"7.85468181864494",0.0222986110264444,0.00828450578464044,0.0981463679537583,0.0429506622577031,0.0843029741917998,0.0184274230614025,0.0261215895199068,0.0607780537356311,0.00637979668717385,0.00594361483544615,0.0958750271657766,0.0365282284999849,0.0153883329170087,0.0077615529383702,0.0410875083901074,0.0126457017827466,0.0232698091695177,0.02694507692389,0.0555020644699155,0.0135899868351516,0.000406690066932122,7.10470146665136e-05,0.000158025515599324,0.0407006178506325,0.0159078327348686,0.000987337135729865,0.0367779748919911,0.000861174592663135,0.0478754919976673,0.0365269391529213,0.00693956238784099,0,0.00474808653758105,0.0241236626925795,0.00549041965677878,0,0.0616846515993561,0.0127128807562222,0.00180071726959411
"7.8573779832304",0.0220553598648657,0.00880296788142522,0.0985427559731302,0.0431707905720086,0.0836300802896754,0.01905970434401,0.0268225870823404,0.0607299342509211,0.00624745134545065,0.00616389318065068,0.097122098894699,0.0358857185150242,0.0155257654766608,0.00778067070547511,0.0410525799199685,0.0122437753887,0.0239539117630587,0.0264241430414434,0.0552159810827543,0.0139615303760835,0.000438948838308497,8.19152104259322e-05,0.000152245601817734,0.0397977648861488,0.0156155267895713,0.0010185584594006,0.0367727365791143,0.000843143219514603,0.0466024776918103,0.0361538123071832,0.0070426123344547,0,0.00469562254109448,0.0246688004960109,0.00549160500728554,0,0.0612061019778931,0.013129971975603,0.00189645613601759
"7.86007414781586",0.0218121087032871,0.00932142997820965,0.0989391439925018,0.043390918886314,0.0829571863875515,0.0196919856266171,0.0275235846447735,0.0606818147662111,0.00611510600372755,0.00638417152585507,0.0983691706236205,0.0352432085300639,0.0156631980363128,0.00779978847257999,0.0410176514498296,0.0118418489946536,0.0246380143565994,0.0259032091589973,0.0549298976955933,0.0143330739170151,0.00047120760968485,9.27834061853436e-05,0.000146465688036148,0.0388949119216656,0.0153232208442743,0.00104977978307131,0.0367674982662375,0.000825111846366082,0.0453294633859541,0.0357806854614455,0.00714566228106833,0,0.00464315854460793,0.0252139382994419,0.00549279035779229,0,0.0607275523564303,0.0135470631949835,0.00199219500244101
"7.86277031240132",0.0215688575417084,0.00983989207499443,0.0993355320118737,0.0436110472006196,0.0822842924854271,0.0203242669092246,0.0282245822072071,0.0606336952815011,0.00598276066200435,0.0066044498710596,0.0996162423525429,0.0346006985451032,0.0158006305959649,0.0078189062396849,0.0409827229796907,0.0114399226006069,0.0253221169501404,0.0253822752765507,0.0546438143084321,0.0147046174579469,0.000503466381061225,0.000103651601944762,0.000140685774254558,0.0379920589571819,0.0150309148989771,0.00108100110674204,0.0367622599533607,0.00080708047321755,0.0440564490800971,0.0354075586157075,0.00724871222768204,0,0.00459069454812136,0.0257590761028733,0.00549397570829905,0,0.0602490027349672,0.0139641544143644,0.00208793386886449
"7.86546647698678",0.0213256063801299,0.0103583541717789,0.0997319200312454,0.043831175514925,0.0816113985833031,0.0209565481918317,0.0289255797696402,0.0605855757967911,0.00585041532028124,0.00682472821626398,0.100863314081464,0.033958188560143,0.0159380631556169,0.00783802400678979,0.0409477945095519,0.0110379962065605,0.026006219543681,0.0248613413941045,0.0543577309212711,0.0150761609988786,0.000535725152437579,0.000114519797704174,0.000134905860472971,0.0370892059926987,0.0147386089536801,0.00111222243041275,0.0367570216404839,0.00078904910006903,0.0427834347742409,0.0350344317699697,0.00735176217429568,0,0.00453823055163482,0.0263042139063044,0.0054951610588058,0,0.0597704531135044,0.0143812456337449,0.00218367273528791
"7.86816264157224",0.0210823552185512,0.0108768162685637,0.100128308050617,0.0440513038292306,0.0809385046811787,0.0215888294744393,0.0296265773320738,0.0605374563120811,0.00571806997855804,0.00704500656146851,0.102110385810387,0.0333156785751823,0.016075495715269,0.00785714177389469,0.040912866039413,0.0106360698125139,0.0266903221372221,0.024340407511658,0.0540716475341099,0.0154477045398104,0.000567983923813954,0.000125387993463592,0.000129125946691381,0.036186353028215,0.0144463030083829,0.00114344375408349,0.0367517833276071,0.000771017726920498,0.0415104204683839,0.0346613049242317,0.00745481212090939,0,0.00448576655514824,0.0268493517097358,0.00549634640931256,0,0.0592919034920413,0.0147983368531257,0.00227941160171139
"7.8708588061577",0.0208391040569726,0.0113952783653481,0.100524696069989,0.044271432143536,0.0802656107790547,0.0222211107570464,0.0303275748945069,0.0604893368273711,0.00558572463683494,0.0072652849066729,0.103357457539308,0.032673168590222,0.016212928274921,0.00787625954099958,0.0408779375692741,0.0102341434184675,0.0273744247307627,0.0238194736292118,0.0537855641469488,0.015819248080742,0.000600242695190307,0.000136256189223004,0.000123346032909795,0.0352835000637318,0.0141539970630859,0.0011746650777542,0.0367465450147303,0.000752986353771978,0.0402374061625278,0.0342881780784939,0.00755786206752303,0,0.0044333025586617,0.0273944895131668,0.00549753175981931,0,0.0588133538705786,0.0152154280725063,0.00237515046813481
"7.87355497074316",0.0205958528953939,0.0119137404621329,0.100921084089361,0.0444915604578415,0.0795927168769303,0.0228533920396539,0.0310285724569404,0.060441217342661,0.00545337929511174,0.00748556325187743,0.104604529268231,0.0320306586052613,0.0163503608345731,0.00789537730810448,0.0408430090991352,0.00983221702442087,0.0280585273243038,0.0232985397467653,0.0534994807597876,0.0161907916216739,0.000632501466566682,0.000147124384982422,0.000117566119128205,0.0343806470992481,0.0138616911177887,0.00120588640142493,0.0367413067018535,0.000734954980623446,0.0389643918566707,0.0339150512327559,0.00766091201413674,0,0.00438083856217512,0.0279396273165982,0.00549871711032606,0,0.0583348042491155,0.0156325192918871,0.00247088933455829
